sidle up to	wec-phrasal	悄悄侧身凑近	approach furtively beside someone	phrasal	
sift out	wec-phrasal	__LLM_PENDING__		phrasal	
sign into	wec-phrasal	__LLM_PENDING__		phrasal	
sign off on	wec-phrasal	签字批准	give official approval to	phrasal	
sign on with	wec-phrasal	签约加盟	join a team or firm by contract	phrasal	体
sign out of	wec-phrasal	__LLM_PENDING__		phrasal	
sign with	wec-phrasal	__LLM_PENDING__		phrasal	
sing your heart out	baiango-idiom	纵情放歌	perform with full emotional abandon	idiom	
sinking or swimming	baiango-idiom	__LLM_PENDING__		idiom	
sit in for	wec-phrasal	临时代理（某人）	temporarily act as someone's substitute	phrasal	
skate around	wec-phrasal	绕开敏感问题	avoid dealing with something directly	phrasal	
skeletons in the closet	baiango-idiom	不可告人的丑事	embarrassing hidden secrets	idiom	美
skive off	wec-phrasal	偷懒翘班	avoid work or school by sneaking off	phrasal	口,英
sky's the limit	baiango-idiom	一切皆有可能	anything can be achieved	idiom	
slag off	wec-phrasal	尖刻损人	criticize or mock harshly	phrasal	俚,英
slam out	wec-phrasal	__LLM_PENDING__		phrasal	
slant toward	wec-phrasal	__LLM_PENDING__		phrasal	
sleeping like a log	baiango-idiom	酣睡如死猪	sleeping very deeply and soundly	idiom	口
slice of the pie	baiango-idiom	应得利益的一份	a share of the available money	idiom	
sling off	wec-phrasal+moby-pos	__LLM_PENDING__		phrasal	
slip down	wec-phrasal	__LLM_PENDING__		phrasal	
slip off to	wec-phrasal	__LLM_PENDING__		phrasal	
slip out of	wec-phrasal	__LLM_PENDING__		phrasal	
slob about	wec-phrasal	懒散度日	waste time being lazy	phrasal	口
slob around	wec-phrasal	闲荡懒散度日	spend time idly doing nothing	phrasal	口
slow and steady wins the race	baiango-idiom	稳扎稳打终能胜	persistent steady effort wins in the end	idiom	
slow as a turtle	baiango-idiom	慢得像乌龟爬	moving extremely slowly	idiom	美
slug it out	wec-phrasal	死磕到底	fight or compete until a winner emerges	idiom	
smash down	wec-phrasal	__LLM_PENDING__		phrasal	
smash in	wec-phrasal	__LLM_PENDING__		phrasal	
smooth sailing	baiango-idiom	一帆风顺	progress without difficulties	idiom	
snaffle up	wec-phrasal	顺手捞走	take something greedily or quickly	phrasal	口,英
snap out of	wec-phrasal	迅速摆脱（坏情绪）	shake off a bad mood quickly	phrasal	口
snap to it!	wec-phrasal	利索点，马上干	get moving and do it right away	phrasal	口
sniff round	wec-phrasal	暗中四处打探	investigate something nosily	phrasal	口,英
snitch on	wec-phrasal	告发，打小报告	inform against someone	phrasal	俚
soar to new heights	baiango-idiom	再上新台阶	achieve a new level of success	collocation	
sort through	wec-phrasal	翻查理清	search through things systematically	phrasal	
sound the alarm	baiango-idiom	敲响警钟，发出警报	warning people of danger	collocation	
sound the horn	baiango-idiom	__LLM_PENDING__		idiom	
sounding the alarm	baiango-idiom	敲响警钟	publicly warning people of danger	collocation	
spaff away	wec-phrasal	胡乱挥霍	waste money or time recklessly	phrasal	粗
spark up	wec-phrasal	__LLM_PENDING__		phrasal	
speak out loud	baiango-idiom	__LLM_PENDING__		idiom	
speak up for	wec-phrasal	为…仗义执言	defend or support publicly	phrasal	
speak your mind	baiango-idiom	直言不讳	say what you really think	collocation	
spew up	wec-phrasal	__LLM_PENDING__		phrasal	
spike up	wec-phrasal	__LLM_PENDING__		phrasal	
spilling the beans	baiango-idiom	泄露秘密	revealing a secret unintentionally	idiom	口
spin round	wec-phrasal	__LLM_PENDING__		phrasal	
splash out on	wec-phrasal	大手笔购置	happily spend a lot on something	phrasal	口,英
spoil for	wec-phrasal	渴望干架，急欲生事	eager for a fight or trouble	phrasal	
spring for	wec-phrasal	掏钱请客	pay for something as a treat	phrasal	口,美
spring on	wec-phrasal	冷不防塞给某人	present something to as a surprise	phrasal	
square off against	wec-phrasal	摆开架势对阵	prepare to confront or fight	phrasal	
square up to	wec-phrasal	直面并承担	accept and deal with a problem	phrasal	
squeeze up	wec-phrasal	往里挤一挤	move closer to make room	phrasal	口
stab someone in the back	baiango-idiom	背后捅刀子	betray someone who trusts you	idiom	
staff up	wec-phrasal	招足人手	hire the staff needed	phrasal	财
stammer out	wec-phrasal	__LLM_PENDING__		phrasal	
stand around	wec-phrasal	闲着无所事事	wait about without doing anything	phrasal	
stand between	wec-phrasal	__LLM_PENDING__		phrasal	
stand out for	wec-phrasal	__LLM_PENDING__		phrasal	
stand your ground	baiango-idiom	坚守立场不后退	refuse to retreat or compromise	idiom	
star in the making	baiango-idiom	__LLM_PENDING__		idiom	
star-studded	baiango-idiom	__LLM_PENDING__		idiom	
stare out	wec-phrasal+moby-pos	__LLM_PENDING__		phrasal	
start anew	baiango-idiom	从头再来	begin completely again	collocation	
start of a new day	baiango-idiom	__LLM_PENDING__		idiom	
start off on	wec-phrasal	__LLM_PENDING__		phrasal	
start on at	wec-phrasal	__LLM_PENDING__		phrasal	
start out as	wec-phrasal	__LLM_PENDING__		phrasal	
start out to	wec-phrasal	__LLM_PENDING__		phrasal	
starve out	wec-phrasal	围困迫降	force surrender by cutting off food	phrasal	军
stay around	wec-phrasal	__LLM_PENDING__		phrasal	
stay back	wec-phrasal	留下不走	remain while others go	phrasal	
stay behind	wec-phrasal	人散后留下	remain after others have left	phrasal	
stay on the right track	baiango-idiom	__LLM_PENDING__		idiom	
stay on track	baiango-idiom	保持在正轨	continue progressing as planned	collocation	
stay out of	wec-phrasal	__LLM_PENDING__		phrasal	
steal out	wec-phrasal	__LLM_PENDING__		phrasal	
steal someone's thunder	baiango-idiom	抢风头抢先机	take the attention meant for another	idiom	
steal up	wec-phrasal	__LLM_PENDING__		phrasal	
steal up on	wec-phrasal	__LLM_PENDING__		phrasal	
steam off	wec-phrasal	__LLM_PENDING__		phrasal	
steam open	wec-phrasal	__LLM_PENDING__		phrasal	
steer clear""	baiango-idiom	敬而远之	keep well away from something	idiom	
step to	wec-phrasal	__LLM_PENDING__		phrasal	
stick it to	wec-phrasal	给…点颜色瞧瞧	defy or retaliate boldly against	idiom	口
stiffen up	wec-phrasal	__LLM_PENDING__		phrasal	
stir in	wec-phrasal	__LLM_PENDING__		phrasal	
stir into	wec-phrasal	__LLM_PENDING__		phrasal	
stir the pot	baiango-idiom	煽风点火惹事	deliberately create trouble	idiom	
stomp off	wec-phrasal	__LLM_PENDING__		phrasal	
stomp on	wec-phrasal	__LLM_PENDING__		phrasal	
stop around	wec-phrasal	__LLM_PENDING__		phrasal	
stop at the red light	baiango-idiom	__LLM_PENDING__		idiom	
stop away	wec-phrasal	__LLM_PENDING__		phrasal	
stop back	wec-phrasal	__LLM_PENDING__		phrasal	
stop behind	wec-phrasal	__LLM_PENDING__		phrasal	
stop on	wec-phrasal	__LLM_PENDING__		phrasal	
store away	wec-phrasal	__LLM_PENDING__		phrasal	
storm off	wec-phrasal	愤然离场	leave suddenly and angrily	phrasal	
straight as an arrow	baiango-idiom	笔直；烂醉	perfectly straight, or very drunk	idiom	
straight from the horse's mouth	baiango-idiom	第一手可靠消息	from the most authoritative source	idiom	口
stretch to	wec-phrasal	__LLM_PENDING__		phrasal	
stretcher off	wec-phrasal	__LLM_PENDING__		phrasal	
strike a harmonious chord	baiango-idiom	__LLM_PENDING__		idiom	
strike upon	wec-phrasal	__LLM_PENDING__		phrasal	
string together	wec-phrasal	__LLM_PENDING__		phrasal	
strip down to	wec-phrasal	__LLM_PENDING__		phrasal	
strip to	wec-phrasal	__LLM_PENDING__		phrasal	
style after	wec-phrasal	__LLM_PENDING__		phrasal	
suck into	wec-phrasal	__LLM_PENDING__		phrasal	
suit and tie	baiango-idiom	西装领带正装	formal business attire	collocation	
suit up	wec-phrasal	穿戴好装备正装	put on the clothes needed for a task	phrasal	美
sunny disposition	baiango-idiom	天性开朗阳光	naturally cheerful temperament	collocation	
sup up	wec-phrasal	__LLM_PENDING__		phrasal	
swan about	wec-phrasal	到处闲逛游荡	move about idly or grandly	phrasal	口,英
swan around	wec-phrasal	优哉游哉闲逛	move about in a lazy graceful way	phrasal	口,英
swan in	wec-phrasal	__LLM_PENDING__		phrasal	
swan off	wec-phrasal	__LLM_PENDING__		phrasal	
swear down	wec-phrasal	__LLM_PENDING__		phrasal	
sweep along	wec-phrasal	__LLM_PENDING__		phrasal	
sweep aside	wec-phrasal	漠视，扫清	push aside or ignore easily	phrasal	
sweep back	wec-phrasal	__LLM_PENDING__		phrasal	
sweeten up	wec-phrasal	__LLM_PENDING__		phrasal	
sweeter than honey	baiango-idiom	__LLM_PENDING__		idiom	
swim with the sharks	baiango-idiom	__LLM_PENDING__		idiom	
swing at	wec-phrasal	__LLM_PENDING__		phrasal	
swing round	wec-phrasal	__LLM_PENDING__		phrasal	
swing through	wec-phrasal	顺路经过	pass by briefly on the way	phrasal	美
syphon off	wec-phrasal	暗中转移资金	divert funds secretly	phrasal	财
tack onto	wec-phrasal	__LLM_PENDING__		phrasal	
tag onto	wec-phrasal	__LLM_PENDING__		phrasal	
tag with	wec-phrasal	__LLM_PENDING__		phrasal	
take a rain check	baiango-idiom	改天再约	politely postpone an invitation	idiom	口,美
take aside	wec-phrasal	__LLM_PENDING__		phrasal	
take away from	wec-phrasal	有损…的价值	reduce the value or effect of	phrasal	
take center stage	baiango-idiom	成为关注焦点	become the main focus of attention	collocation	美
take it out on	wec-phrasal	拿…撒气	vent anger on the wrong person	idiom	口
take it upon yourself	wec-phrasal	主动揽下责任	assume a duty without being asked	collocation	
take it with a grain of salt	baiango-idiom	半信半疑别当真	do not accept it as literally true	idiom	
take through	wec-phrasal	__LLM_PENDING__		phrasal	
take up on	wec-phrasal	接受某人提议	accept someone's offer	phrasal	
take upon	wec-phrasal	__LLM_PENDING__		phrasal	
take with a grain of salt	baiango-idiom	将信将疑地听	regard something skeptically	idiom	
taking a step back	baiango-idiom	退一步重新审视	stepping back to reassess things	collocation	
taking flight	baiango-idiom	起飞；渐入佳境	starting to fly or gain momentum	collocation	
taking with a grain of salt	baiango-idiom	存疑地看待	receiving something with skepticism	idiom	
talk around	wec-phrasal	__LLM_PENDING__		phrasal	
talk at	wec-phrasal+moby-pos	__LLM_PENDING__		phrasal	
talk down to	wec-phrasal	居高临下地讲	speak condescendingly to someone	phrasal	
talk through	wec-phrasal	一步步讲清楚	explain something step by step	phrasal	
talk yourself out	wec-phrasal	__LLM_PENDING__		phrasal	
tangle up	wec-phrasal	__LLM_PENDING__		phrasal	
tap for	wec-phrasal	__LLM_PENDING__		phrasal	
tap off with	wec-phrasal	与…熟络；谈得来	make good friendly contact with	phrasal	口,英
tap up	wec-phrasal	充分利用；套近乎	make use of; strike up a friendly contact	phrasal	口,英
tape up	wec-phrasal	用胶带封好	fasten or seal with adhesive tape	phrasal	
taste of your own medicine	baiango-idiom	自食苦果；以牙还牙	be treated as badly as you treat others	idiom	
tax with	wec-phrasal	指责；归咎于	accuse or blame someone with a fault	phrasal	正
tear out	wec-phrasal	撕掉；拽出	pull something out with force	phrasal	
tell against	wec-phrasal	对…不利	work to someone's disadvantage	phrasal	正
temperature rising""	baiango-idiom	__LLM_PENDING__		idiom	
test out	wec-phrasal	好好试验一番	test something out to check it works	phrasal	
testing the waters	baiango-idiom	投石问路；试探	try something out before committing	idiom	
text out	wec-phrasal	__LLM_PENDING__		phrasal	
that's the way the cookie crumbles	baiango-idiom	世事如此；就这样吧	that's simply how things turned out	idiom	
the apple doesn't fall far from the tree	baiango-idiom	有其父必有其子	children resemble their parents	idiom	
the apple of my eye""	baiango-idiom	掌上明珠	someone you cherish above all	idiom	
the ball is in your court	baiango-idiom	该你表态；由你定夺	it's your turn to make the decision	idiom	
the ball's in your court	baiango-idiom	主动权在你手里	the decision now rests with you	idiom	
the bee's knees""	baiango-idiom	顶呱呱；绝妙之物	something excellent (dated slang)	idiom	俚
the best of both worlds	baiango-idiom	两全其美	the advantages of both options	idiom	
the bigger picture	baiango-idiom	大局；全局	the wider overall perspective	idiom	
the bombshell	baiango-idiom	__LLM_PENDING__		idiom	
the bottom line	baiango-idiom	底线；归根结底	the decisive point; net profit	idiom	
the calm before the storm	baiango-idiom	暴风雨前的宁静	a quiet period before trouble	idiom	
the devil is in the details""	baiango-idiom	细节里藏着魔鬼	real difficulties lie in the details	idiom	
the devil's in the details	baiango-idiom	细节决定成败	the details are the hardest part	idiom	
the dog days of summer	baiango-idiom	三伏天；酷暑天	the hottest languid days of summer	idiom	
the elephant in the room	baiango-idiom	避而不谈的敏感难题	obvious problem nobody wants to mention	idiom	
the great outdoors	baiango-idiom	广袤大自然	wild natural areas away from towns	collocation	
the icing on the cake	baiango-idiom	锦上添花	an extra bonus atop something good	idiom	
the light at the end of the tunnel	baiango-idiom	隧道尽头的光；曙光	hope after a long difficult period	idiom	
the luck of the irish	baiango-idiom	爱尔兰式的走运	good luck credited to being Irish	idiom	
the pen is mightier than the sword	baiango-idiom	笔诛胜于剑伐	writing is stronger than violence	idiom	
the show must go on	baiango-idiom	戏必须唱下去	things must continue despite setbacks	idiom	
the sky's the limit	baiango-idiom	一切皆有可能	there are no limits to what you can do	idiom	
the tide is turning	baiango-idiom	形势正在逆转	the situation is changing in your favor	idiom	
the world is your oyster	baiango-idiom	世界任君遨游	every opportunity is open to you	idiom	
think ahead	wec-phrasal	未雨绸缪；提前打算	plan for the future in advance	collocation	
think outside the box	baiango-idiom	跳出思维定式	think creatively and unconventionally	idiom	
thread the needle	baiango-idiom	穿针引线；险中求成	navigate a dangerously narrow path	idiom	
throttle back	wec-phrasal	收油门减速	reduce speed or power	phrasal	
throttle up	wec-phrasal	加大油门加速	increase speed with the throttle	phrasal	
throw back on	wec-phrasal	__LLM_PENDING__		phrasal	
throw off at	wec-phrasal	__LLM_PENDING__		phrasal	
throw yourself at	wec-phrasal	投怀送抱；扑向	pursue someone very eagerly	phrasal	
